"","year","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","origin","dest","air_time","distance","hour","minute"
"18829",2014,2,21,1800,-5,1933,-12,"VX","N521VA",813,"PDX","SFO",78,550,18,0
"18830",2014,2,21,1842,-13,2059,4,"AS","N607AS",620,"PDX","LAS",100,763,18,42
"18831",2014,2,21,1849,-1,2252,-3,"AS","N577AS",863,"PDX","OGG",343,2562,18,49
"18832",2014,2,21,1850,15,2021,6,"WN","N259WN",3504,"PDX","OAK",77,543,18,50
"18833",2014,2,21,1853,-7,2027,-33,"AS","N442AS",379,"PDX","SFO",79,550,18,53
"18834",2014,2,21,1919,-1,2009,-3,"OO","N569SW",5305,"PDX","SEA",40,129,19,19
"18835",2014,2,21,1939,19,2140,20,"WN","N380SW",111,"PDX","LAS",101,763,19,39
"18836",2014,2,21,1942,67,2116,61,"WN","N725SW",3662,"PDX","SJC",85,569,19,42
"18837",2014,2,21,1947,-3,2250,0,"AS","N307AS",137,"PDX","ANC",228,1542,19,47
"18838",2014,2,21,1950,-5,2133,-5,"AS","N788AS",404,"PDX","SJC",85,569,19,50
"18839",2014,2,21,2000,19,2134,5,"UA","N564UA",416,"PDX","SFO",79,550,20,0
"18840",2014,2,21,2001,139,2317,123,"OO","N964SW",5659,"PDX","DEN",116,991,20,1
"18841",2014,2,21,2007,7,2215,-5,"OO","N791SK",6250,"PDX","LAX",105,834,20,7
"18842",2014,2,21,2023,-5,2206,-11,"OO","N912SW",5210,"PDX","SFO",79,550,20,23
"18843",2014,2,21,2036,-9,2251,-17,"AS","N797AS",574,"PDX","SAN",120,933,20,36
"18844",2014,2,21,2054,19,2224,-1,"WN","N618WN",331,"PDX","OAK",76,543,20,54
"18845",2014,2,21,2109,174,2337,162,"WN","N475WN",495,"PDX","SLC",75,630,21,9
"18846",2014,2,21,2113,53,2232,37,"WN","N349SW",595,"PDX","SMF",63,479,21,13
"18847",2014,2,21,2134,149,2246,141,"WN","N466WN",623,"PDX","RNO",58,444,21,34
"18848",2014,2,21,2143,58,2318,43,"WN","N356SW",2613,"PDX","SJC",84,569,21,43
"18849",2014,2,21,2205,49,555,37,"B6","N627JB",1206,"PDX","JFK",272,2454,22,5
"18850",2014,2,21,2219,-1,2253,-4,"OO","N229SW",5440,"PDX","RDM",27,116,22,19
"18851",2014,2,21,2220,-5,2256,-8,"OO","N569SW",5353,"PDX","EUG",24,106,22,20
"18852",2014,2,21,2221,-4,538,-26,"US","N665AW",462,"PDX","CLT",240,2282,22,21
"18853",2014,2,21,2222,-3,118,-7,"AS","N514AS",145,"PDX","ANC",214,1542,22,22
"18854",2014,2,21,2229,-1,2327,-11,"OO","N578SW",5437,"PDX","LMT",47,241,22,29
"18855",2014,2,21,2239,-6,549,-20,"DL","N3747D",1278,"PDX","ATL",230,2172,22,39
"18856",2014,2,21,2353,-6,533,-28,"UA","N12221",1609,"PDX","IAH",200,1825,23,53
"18857",2014,2,22,529,9,903,12,"US","N534UW",595,"PDX","PHX",124,1009,5,29
"18858",2014,2,22,534,-6,849,-20,"UA","N33292",1027,"PDX","DEN",117,991,5,34
"18859",2014,2,22,554,-6,732,-11,"AS","N581AS",406,"PDX","SJC",82,569,5,54
"18860",2014,2,22,555,-5,843,-1,"DL","N378NW",1831,"PDX","SLC",78,630,5,55
"18861",2014,2,22,557,-3,913,-12,"F9","N213FR",796,"PDX","DEN",114,991,5,57
"18862",2014,2,22,557,-3,1142,-21,"UA","N76516",1494,"PDX","IAH",203,1825,5,57
"18863",2014,2,22,558,-2,1321,-4,"DL","N384DA",2547,"PDX","ATL",234,2172,5,58
"18864",2014,2,22,600,0,752,8,"OO","N788SK",5580,"PDX","SFO",79,550,6,0
"18865",2014,2,22,601,-4,1139,-17,"UA","N468UA",646,"PDX","ORD",200,1739,6,1
"18866",2014,2,22,608,-7,1405,-26,"UA","N470UA",604,"PDX","EWR",278,2434,6,8
"18867",2014,2,22,611,-9,1213,8,"AA","N4YAAA",1650,"PDX","DFW",185,1616,6,11
"18868",2014,2,22,615,0,924,-21,"WN","N945WN",2186,"PDX","DEN",115,991,6,15
"18869",2014,2,22,627,-3,853,1,"OO","N822SK",4692,"PDX","LAX",112,834,6,27
"18870",2014,2,22,632,-8,843,-3,"OO","N223AG",3456,"PDX","BUR",102,817,6,32
"18871",2014,2,22,633,-7,848,-12,"AS","N435AS",232,"PDX","SAN",118,933,6,33
"18872",2014,2,22,635,0,1137,-18,"WN","N958WN",3238,"PDX","MCI",169,1482,6,35
"18873",2014,2,22,638,-2,1000,-7,"AS","N615AS",646,"PDX","PHX",125,1009,6,38
"18874",2014,2,22,641,-4,853,-12,"AS","N318AS",560,"PDX","LAX",110,834,6,41
"18875",2014,2,22,653,-2,1244,-1,"WN","N218WN",3342,"PDX","MDW",215,1751,6,53
"18876",2014,2,22,655,-5,904,-13,"B6","N505JB",1121,"PDX","LGB",112,846,6,55
"18877",2014,2,22,656,-4,1037,-43,"AS","N590AS",833,"PDX","HNL",320,2603,6,56
"18878",2014,2,22,656,-9,901,-16,"OO","N218AG",3460,"PDX","ONT",107,838,6,56
"18879",2014,2,22,659,9,1233,-32,"AA","N3FAAA",2218,"PDX","ORD",193,1739,6,59
"18880",2014,2,22,703,3,838,-2,"VX","N852VA",805,"PDX","SFO",79,550,7,3
"18881",2014,2,22,704,-6,1516,1,"DL","N624AG",2258,"PDX","JFK",273,2454,7,4
"18882",2014,2,22,707,-3,1025,-15,"WN","N432WN",853,"PDX","PHX",122,1009,7,7
"18883",2014,2,22,708,-7,919,1,"AS","N307AS",626,"PDX","LAS",103,763,7,8
"18884",2014,2,22,711,-4,902,-23,"AS","N706AS",244,"PDX","SFO",80,550,7,11
"18885",2014,2,22,711,-9,1053,-49,"AS","N593AS",855,"PDX","KOA",324,2607,7,11
"18886",2014,2,22,722,-3,914,-16,"WN","N710SW",3184,"PDX","LAS",94,763,7,22
"18887",2014,2,22,738,-2,856,-9,"WN","N419WN",3266,"PDX","SMF",66,479,7,38
"18888",2014,2,22,744,-1,841,3,"OO","N569SW",5379,"PDX","SEA",42,129,7,44
"18889",2014,2,22,755,-5,1021,-2,"AS","N403AS",568,"PDX","LAX",109,834,7,55
"18890",2014,2,22,800,-5,1333,-17,"AA","N4YEAA",1220,"PDX","DFW",181,1616,8,0
"18891",2014,2,22,802,-3,1539,-15,"UA","N436UA",250,"PDX","IAD",260,2327,8,2
"18892",2014,2,22,818,-2,946,-14,"WN","N687SW",3035,"PDX","OAK",75,543,8,18
"18893",2014,2,22,830,40,1002,20,"UA","N465UA",353,"PDX","SFO",79,550,8,30
"18894",2014,2,22,841,-4,1217,2,"US","N649AW",519,"PDX","PHX",123,1009,8,41
"18895",2014,2,22,906,-9,1239,-26,"OO","N224AG",3466,"PDX","TUS",135,1119,9,6
"18896",2014,2,22,918,-3,1016,2,"OO","N221SW",5428,"PDX","SEA",43,129,9,18
"18897",2014,2,22,938,-7,1714,-26,"AS","N530AS",764,"PDX","DCA",252,2350,9,38
"18898",2014,2,22,939,-6,1246,-4,"AS","N788AS",131,"PDX","ANC",231,1542,9,39
"18899",2014,2,22,944,-6,1712,-23,"AS","N407AS",752,"PDX","ATL",237,2172,9,44
"18900",2014,2,22,955,-10,1221,-4,"AS","N607AS",580,"PDX","SNA",117,859,9,55
"18901",2014,2,22,955,-6,1148,-4,"OO","N943SW",5196,"PDX","SFO",88,550,9,55
"18902",2014,2,22,1001,-9,1543,-22,"AS","N611AS",686,"PDX","ORD",194,1739,10,1
"18903",2014,2,22,1007,-8,1337,-33,"HA","N380HA",25,"PDX","HNL",312,2603,10,7
"18904",2014,2,22,1013,-2,1534,-30,"AS","N577AS",658,"PDX","DFW",175,1616,10,13
"18905",2014,2,22,1020,-5,1341,-17,"AS","N797AS",640,"PDX","PHX",127,1009,10,20
"18906",2014,2,22,1027,72,1735,55,"DL","N3773D",1256,"PDX","ATL",230,2172,10,27
"18907",2014,2,22,1041,-4,1216,-14,"WN","N230WN",1609,"PDX","SJC",83,569,10,41
"18908",2014,2,22,1059,-1,1200,7,"OO","N229SW",5397,"PDX","SEA",41,129,10,59
"18909",2014,2,22,1100,0,1313,0,"AS","N527AS",564,"PDX","LAX",111,834,11,0
"18910",2014,2,22,1107,-3,1242,-3,"WN","N470WN",2749,"PDX","OAK",79,543,11,7
"18911",2014,2,22,1118,28,1442,20,"OO","N948SW",5576,"PDX","DEN",127,991,11,18
"18912",2014,2,22,1118,56,1329,41,"OO","N471CA",6518,"PDX","LAX",112,834,11,18
"18913",2014,2,22,1121,-9,1330,-16,"AS","N581AS",578,"PDX","SAN",119,933,11,21
"18914",2014,2,22,1122,-3,1321,-4,"WN","N956WN",2107,"PDX","LAS",102,763,11,22
"18915",2014,2,22,1126,-4,1513,-22,"AS","N514AS",809,"PDX","OGG",325,2562,11,26
"18916",2014,2,22,1126,-9,1304,-11,"VX","N521VA",817,"PDX","SFO",81,550,11,26
"18917",2014,2,22,1127,2,1456,2,"US","N813AW",634,"PDX","PHX",126,1009,11,27
"18918",2014,2,22,1157,6,1408,-2,"OO","N809SK",4841,"PDX","LAX",112,834,11,57
"18919",2014,2,22,1200,0,1512,-8,"WN","N755SA",2112,"PDX","DEN",116,991,12,0
"18920",2014,2,22,1214,-1,1453,-2,"WN","N242WN",1951,"PDX","SLC",82,630,12,14
"18921",2014,2,22,1214,-1,1417,-4,"OO","N223AG",3454,"PDX","BUR",107,817,12,14
"18922",2014,2,22,1214,11,1252,10,"OO","N569SW",5438,"PDX","EUG",25,106,12,14
"18923",2014,2,22,1215,5,1758,3,"AA","N4YCAA",1568,"PDX","DFW",182,1616,12,15
"18924",2014,2,22,1216,12,1306,21,"OO","N221SW",5325,"PDX","RDM",28,116,12,16
"18925",2014,2,22,1217,312,1722,301,"DL","N947DN",2090,"PDX","MSP",163,1426,12,17
"18926",2014,2,22,1241,14,1416,3,"UA","N76269",1586,"PDX","SFO",81,550,12,41
"18927",2014,2,22,1248,-7,1445,-15,"AS","N536AS",622,"PDX","LAS",102,763,12,48
"18928",2014,2,22,1306,-9,1513,-17,"B6","N505JB",1521,"PDX","LGB",114,846,13,6
"18929",2014,2,22,1308,-7,1520,-11,"OO","N218AG",3478,"PDX","LGB",116,846,13,8
"18930",2014,2,22,1318,23,1847,2,"UA","N803UA",464,"PDX","ORD",191,1739,13,18
"18931",2014,2,22,1319,-1,1603,2,"DL","N381DN",2093,"PDX","SLC",82,630,13,19
"18932",2014,2,22,1321,-4,1903,-32,"AA","N3JEAA",115,"PDX","ORD",203,1739,13,21
"18933",2014,2,22,1326,3,1501,-4,"UA","N76505",1621,"PDX","SFO",79,550,13,26
"18934",2014,2,22,1329,-11,1834,-21,"DL","D942DN",2164,"PDX","MSP",165,1426,13,29
"18935",2014,2,22,1331,11,2047,0,"DL","N654DL",773,"PDX","ATL",228,2172,13,31
"18936",2014,2,22,1333,-3,1433,4,"OO","N229SW",5423,"PDX","SEA",42,129,13,33
"18937",2014,2,22,1338,-12,1555,-10,"AS","N307AS",590,"PDX","PSP",121,873,13,38
"18938",2014,2,22,1348,118,1938,108,"UA","N810UA",380,"PDX","IAH",202,1825,13,48
"18939",2014,2,22,1400,20,1723,8,"WN","N383SW",1155,"PDX","PHX",128,1009,14,0
"18940",2014,2,22,1425,0,1537,-13,"WN","N795SW",2826,"PDX","SMF",62,479,14,25
"18941",2014,2,22,1442,7,1553,-2,"WN","N7704B",1728,"PDX","RNO",60,444,14,42
"18942",2014,2,22,1448,-1,1809,0,"F9","N938FR",792,"PDX","DEN",122,991,14,48
"18943",2014,2,22,1505,-5,1831,-9,"US","N545UW",494,"PDX","PHX",132,1009,15,5
"18944",2014,2,22,1521,-5,1602,-5,"OO","N569SW",5331,"PDX","RDM",27,116,15,21
"18945",2014,2,22,1536,-14,1753,-12,"AS","N615AS",592,"PDX","SNA",121,859,15,36
"18946",2014,2,22,1544,-6,1757,-8,"AS","N793AS",588,"PDX","PSP",119,873,15,44
"18947",2014,2,22,1554,9,1742,8,"OO","N961SW",5212,"PDX","SFO",87,550,15,54
"18948",2014,2,22,1601,26,2113,3,"AA","N4YFAA",157,"PDX","DFW",177,1616,16,1
"18949",2014,2,22,1613,-12,1806,-29,"OO","N219AG",3494,"PDX","SBA",101,784,16,13
"18950",2014,2,22,1617,-8,1822,-13,"OO","N224AG",3462,"PDX","ONT",109,838,16,17
"18951",2014,2,22,1701,11,1840,10,"WN","N228WN",2669,"PDX","OAK",82,543,17,1
"18952",2014,2,22,1706,-4,1858,-12,"WN","N356SW",1848,"PDX","LAS",100,763,17,6
"18953",2014,2,22,1716,-3,1930,-4,"OO","N803SK",4693,"PDX","LAX",109,834,17,16
"18954",2014,2,22,1729,-3,1831,7,"OO","N229SW",5417,"PDX","SEA",42,129,17,29
"18955",2014,2,22,1731,-4,1853,-7,"WN","N644SW",3077,"PDX","SMF",71,479,17,31
"18956",2014,2,22,1740,-5,1954,-11,"AS","N797AS",562,"PDX","LAX",112,834,17,40
"18957",2014,2,22,1742,-3,1939,-12,"OO","N223AG",3488,"PDX","BUR",106,817,17,42
"18958",2014,2,22,1754,82,2031,78,"DL","N353NW",1194,"PDX","SLC",77,630,17,54
"18959",2014,2,22,1756,-4,2132,3,"US","N669AW",577,"PDX","PHX",129,1009,17,56
"18960",2014,2,22,1815,15,1945,5,"WN","N430WN",957,"PDX","SJC",80,569,18,15
"18961",2014,2,22,1842,-8,2216,-39,"AS","N594AS",863,"PDX","OGG",318,2562,18,42
"18962",2014,2,22,1853,-7,2059,-1,"AS","N607AS",379,"PDX","SFO",77,550,18,53
"18963",2014,2,22,1903,8,2104,9,"AS","N319AS",620,"PDX","LAS",103,763,19,3
"18964",2014,2,22,1903,68,2037,53,"OO","N919SW",5553,"PDX","SFO",76,550,19,3
"18965",2014,2,22,1915,-5,2232,-8,"F9","N921FR",794,"PDX","DEN",124,991,19,15
"18966",2014,2,22,1938,-10,2122,-18,"OO","N943SW",5210,"PDX","SFO",82,550,19,38
"18967",2014,2,22,1946,-9,2127,-11,"AS","N705AS",404,"PDX","SJC",84,569,19,46
"18968",2014,2,22,2002,12,2248,-2,"AS","N577AS",137,"PDX","ANC",212,1542,20,2
"18969",2014,2,22,2033,-12,2247,-21,"AS","N307AS",574,"PDX","SAN",118,933,20,33
"18970",2014,2,22,2217,-3,2251,-6,"OO","N229SW",5440,"PDX","RDM",28,116,22,17
"18971",2014,2,22,2220,-5,107,-18,"AS","N528AS",145,"PDX","ANC",214,1542,22,20
"18972",2014,2,22,2224,-6,2329,-9,"OO","N569SW",5437,"PDX","LMT",50,241,22,24
"18973",2014,2,22,2353,-6,529,-32,"UA","N32404",1609,"PDX","IAH",200,1825,23,53
"18974",2014,2,23,4,5,543,-18,"UA","N36447",1609,"PDX","IAH",206,1825,0,4
"18975",2014,2,23,515,-5,835,-16,"US","N548UW",649,"PDX","PHX",125,1009,5,15
"18976",2014,2,23,533,-7,911,3,"UA","N840UA",812,"PDX","DEN",126,991,5,33
"18977",2014,2,23,546,-14,911,-14,"F9","N211FR",796,"PDX","DEN",128,991,5,46
"18978",2014,2,23,555,-5,828,-20,"DL","N6707A",1831,"PDX","SLC",77,630,5,55
"18979",2014,2,23,556,-4,1303,-25,"DL","N3756",2547,"PDX","ATL",230,2172,5,56
"18980",2014,2,23,556,-4,1157,-2,"UA","N556UA",261,"PDX","IAH",210,1825,5,56
"18981",2014,2,23,558,-2,739,-4,"AS","N590AS",406,"PDX","SJC",85,569,5,58
"18982",2014,2,23,558,-2,756,9,"OO","N943SW",5580,"PDX","SFO",83,550,5,58
"18983",2014,2,23,600,-5,1137,-19,"UA","N485UA",646,"PDX","ORD",194,1739,6,0
"18984",2014,2,23,601,-8,1350,-37,"UA","N69810",1021,"PDX","EWR",265,2434,6,1
"18985",2014,2,23,615,-5,1153,-12,"AA","N4WLAA",1650,"PDX","DFW",190,1616,6,15
"18986",2014,2,23,623,-7,854,2,"OO","N689CA",4692,"PDX","LAX",117,834,6,23
"18987",2014,2,23,630,-10,855,-5,"AS","N706AS",232,"PDX","SAN",121,933,6,30
"18988",2014,2,23,632,-8,834,-12,"OO","N223AG",3456,"PDX","BUR",108,817,6,32
"18989",2014,2,23,633,-7,1006,-1,"AS","N794AS",646,"PDX","PHX",132,1009,6,33
"18990",2014,2,23,640,-5,905,0,"AS","N319AS",560,"PDX","LAX",113,834,6,40
"18991",2014,2,23,643,-2,1232,-3,"WN","N282WN",4742,"PDX","MDW",212,1751,6,43
"18992",2014,2,23,651,-9,918,-2,"AS","N615AS",582,"PDX","SNA",121,859,6,51
"18993",2014,2,23,651,-9,904,-13,"B6","N634JB",1121,"PDX","LGB",113,846,6,51
"18994",2014,2,23,653,-7,1043,-37,"AS","N577AS",833,"PDX","HNL",334,2603,6,53
"18995",2014,2,23,701,-4,905,-12,"OO","N215AG",3460,"PDX","ONT",111,838,7,1
"18996",2014,2,23,705,0,1204,-16,"DL","N317US",2090,"PDX","MSP",161,1426,7,5
"18997",2014,2,23,708,-7,908,-10,"AS","N315AS",626,"PDX","LAS",104,763,7,8
"18998",2014,2,23,710,0,1506,-10,"DL","N705TW",2258,"PDX","JFK",265,2454,7,10
"18999",2014,2,23,714,-6,1057,-45,"AS","N508AS",855,"PDX","KOA",333,2607,7,14
"19000",2014,2,23,721,31,1254,-11,"AA","N3CJAA",2218,"PDX","ORD",194,1739,7,21
"19001",2014,2,23,724,9,937,12,"AS","N778AS",244,"PDX","SFO",82,550,7,24
"19002",2014,2,23,740,-10,922,-20,"UA","N807UA",639,"PDX","SFO",81,550,7,40
"19003",2014,2,23,758,-2,1011,-12,"AS","N435AS",568,"PDX","LAX",110,834,7,58
"19004",2014,2,23,759,14,857,19,"OO","N229SW",5379,"PDX","SEA",42,129,7,59
"19005",2014,2,23,805,0,1533,-23,"UA","N36472",1233,"PDX","IAD",254,2327,8,5
"19006",2014,2,23,827,22,1358,8,"AA","N4YDAA",1220,"PDX","DFW",183,1616,8,27
"19007",2014,2,23,839,-6,1201,-14,"US","N625AW",612,"PDX","PHX",128,1009,8,39
"19008",2014,2,23,849,-1,1023,-7,"WN","N728SW",864,"PDX","OAK",79,543,8,49
"19009",2014,2,23,856,-4,1126,-14,"WN","N966WN",1158,"PDX","SLC",79,630,8,56
"19010",2014,2,23,857,-8,1420,-37,"UA","N521UA",574,"PDX","ORD",184,1739,8,57
"19011",2014,2,23,908,-7,1246,-19,"OO","N218AG",3466,"PDX","TUS",143,1119,9,8
"19012",2014,2,23,915,-6,1011,-3,"OO","N569SW",5428,"PDX","SEA",42,129,9,15
"19013",2014,2,23,917,2,1635,-8,"DL","N189DN",1256,"PDX","ATL",232,2172,9,17
"19014",2014,2,23,920,-5,1712,-23,"AS","N594AS",30,"PDX","BOS",279,2537,9,20
"19015",2014,2,23,930,0,1257,-8,"WN","N615SW",1753,"PDX","PHX",130,1009,9,30
"19016",2014,2,23,937,-8,1223,-27,"AS","N705AS",131,"PDX","ANC",205,1542,9,37
"19017",2014,2,23,937,-8,1707,-33,"AS","N528AS",764,"PDX","DCA",251,2350,9,37
"19018",2014,2,23,945,-5,1720,-15,"AS","N408AS",752,"PDX","ATL",234,2172,9,45
"19019",2014,2,23,958,-7,1221,-4,"AS","N611AS",580,"PDX","SNA",121,859,9,58
"19020",2014,2,23,1002,-8,1542,-23,"AS","N612AS",686,"PDX","ORD",197,1739,10,2
"19021",2014,2,23,1006,-9,1541,-23,"AS","N593AS",658,"PDX","DFW",189,1616,10,6
"19022",2014,2,23,1006,-9,1355,-15,"HA","N384HA",25,"PDX","HNL",325,2603,10,6
"19023",2014,2,23,1011,-2,1205,4,"UA","N835UA",353,"PDX","SFO",77,550,10,11
"19024",2014,2,23,1012,-1,1246,-7,"DL","N353NW",2189,"PDX","SLC",79,630,10,12
"19025",2014,2,23,1022,-3,1345,-13,"AS","N307AS",640,"PDX","PHX",128,1009,10,22
"19026",2014,2,23,1029,-6,1435,-8,"AS","N597AS",803,"PDX","LIH",340,2631,10,29
"19027",2014,2,23,1046,1,1403,-2,"F9","N204FR",360,"PDX","DEN",119,991,10,46
"19028",2014,2,23,1054,-6,1147,-6,"OO","N223SW",5397,"PDX","SEA",38,129,10,54
"19029",2014,2,23,1057,-3,1311,-2,"AS","N796AS",564,"PDX","LAX",108,834,10,57
"19030",2014,2,23,1057,7,1415,-7,"OO","N946SW",5576,"PDX","DEN",115,991,10,57
"19031",2014,2,23,1100,-5,1239,-6,"WN","N915WN",780,"PDX","OAK",80,543,11,0
"19032",2014,2,23,1107,-3,1224,-11,"WN","N455WN",815,"PDX","SMF",67,479,11,7
"19033",2014,2,23,1120,-3,1810,-15,"DL","N393DA",1268,"PDX","DTW",205,1953,11,20
"19034",2014,2,23,1122,-8,1515,-20,"AS","N590AS",809,"PDX","OGG",337,2562,11,22
"19035",2014,2,23,1130,-5,1313,-2,"VX","N525VA",817,"PDX","SFO",87,550,11,30
"19036",2014,2,23,1145,15,1354,8,"AS","N536AS",578,"PDX","SAN",117,933,11,45
"19037",2014,2,23,1146,1,1326,1,"WN","N413WN",2671,"PDX","SJC",87,569,11,46
"19038",2014,2,23,1149,-7,1725,-33,"UA","N27205",1258,"PDX","IAH",203,1825,11,49
"19039",2014,2,23,1155,-5,1350,-10,"WN","N219WN",1436,"PDX","LAS",103,763,11,55
"19040",2014,2,23,1156,-7,1237,-5,"OO","N229SW",5438,"PDX","EUG",28,106,11,56
"19041",2014,2,23,1158,-6,1235,-10,"OO","N569SW",5325,"PDX","RDM",29,116,11,58
"19042",2014,2,23,1200,0,1708,-7,"WN","N620SW",1174,"PDX","MCI",169,1482,12,0
"19043",2014,2,23,1214,4,1742,-13,"AA","N4YMAA",1568,"PDX","DFW",191,1616,12,14
"19044",2014,2,23,1229,-1,1350,0,"WN","N652SW",645,"PDX","SMF",70,479,12,29
"19045",2014,2,23,1233,18,1429,8,"OO","N224AG",3454,"PDX","BUR",104,817,12,33
"19046",2014,2,23,1250,-5,1447,-13,"AS","N622AS",622,"PDX","LAS",104,763,12,50
"19047",2014,2,23,1255,-5,1752,-26,"DL","N916DN",2164,"PDX","MSP",164,1426,12,55
"19048",2014,2,23,1302,32,1436,20,"UA","N33262",1004,"PDX","SFO",82,550,13,2
"19049",2014,2,23,1310,-5,1522,-9,"OO","N223AG",3478,"PDX","LGB",118,846,13,10
"19050",2014,2,23,1311,-4,1515,-15,"B6","N634JB",1521,"PDX","LGB",113,846,13,11
"19051",2014,2,23,1320,0,1551,-12,"DL","N375DA",2093,"PDX","SLC",78,630,13,20
"19052",2014,2,23,1321,1,1455,-6,"UA","N813UA",367,"PDX","SFO",81,550,13,21
"19053",2014,2,23,1323,-2,1929,-6,"AA","N3GWAA",115,"PDX","ORD",189,1739,13,23
"19054",2014,2,23,1329,-1,1640,-10,"WN","N211WN",1804,"PDX","DEN",117,991,13,29
"19055",2014,2,23,1333,-3,1432,3,"OO","N223SW",5423,"PDX","SEA",39,129,13,33
"19056",2014,2,23,1337,7,2047,-11,"DL","N856NW",773,"PDX","ATL",228,2172,13,37
"19057",2014,2,23,1401,11,1607,2,"AS","N315AS",590,"PDX","PSP",111,873,14,1
"19058",2014,2,23,1412,-7,1942,-27,"UA","N453UA",464,"PDX","ORD",186,1739,14,12
"19059",2014,2,23,1434,19,1608,13,"WN","N7730A",3134,"PDX","OAK",82,543,14,34
"19060",2014,2,23,1436,165,1641,151,"OO","N170PQ",4841,"PDX","LAX",106,834,14,36
"19061",2014,2,23,1447,-2,1807,-2,"F9","N206FR",792,"PDX","DEN",122,991,14,47
"19062",2014,2,23,1505,10,1815,0,"WN","N946WN",937,"PDX","DEN",116,991,15,5
"19063",2014,2,23,1509,-4,1821,-22,"UA","N847UA",550,"PDX","DEN",115,991,15,9
"19064",2014,2,23,1513,3,1839,-1,"US","N654AW",477,"PDX","PHX",129,1009,15,13
"19065",2014,2,23,1513,8,1634,4,"WN","N776WN",400,"PDX","SMF",70,479,15,13
"19066",2014,2,23,1522,-4,1559,-8,"OO","N229SW",5331,"PDX","RDM",25,116,15,22
"19067",2014,2,23,1541,-9,1751,-14,"AS","N619AS",592,"PDX","SNA",115,859,15,41
"19068",2014,2,23,1542,-3,1726,-8,"OO","N970SW",5212,"PDX","SFO",84,550,15,42
"19069",2014,2,23,1550,0,1803,-2,"AS","N794AS",588,"PDX","PSP",119,873,15,50
"19070",2014,2,23,1557,22,2118,8,"AA","N4YGAA",157,"PDX","DFW",181,1616,15,57
"19071",2014,2,23,1602,-2,1702,6,"OO","N221SW",5404,"PDX","SEA",43,129,16,2
"19072",2014,2,23,1612,27,2100,5,"DL","N357NW",2430,"PDX","MSP",153,1426,16,12
"19073",2014,2,23,1617,-8,1819,-16,"OO","N225AG",3462,"PDX","ONT",109,838,16,17
"19074",2014,2,23,1622,-8,1808,-4,"AS","N799AS",402,"PDX","SJC",92,569,16,22
"19075",2014,2,23,1636,11,1835,0,"OO","N218AG",3494,"PDX","SBA",106,784,16,36
"19076",2014,2,23,1639,79,1850,76,"OO","N689CA",4469,"PDX","LAX",108,834,16,39
"19077",2014,2,23,1703,30,1929,14,"DL","N332NW",1194,"PDX","SLC",75,630,17,3
"19078",2014,2,23,1716,-3,1932,-2,"OO","N822SK",4846,"PDX","LAX",107,834,17,16
"19079",2014,2,23,1717,7,2038,-2,"WN","N924WN",1284,"PDX","PHX",126,1009,17,17
"19080",2014,2,23,1726,-6,1828,4,"OO","N223SW",5417,"PDX","SEA",45,129,17,26
"19081",2014,2,23,1737,-8,1954,-11,"AS","N307AS",562,"PDX","LAX",110,834,17,37
"19082",2014,2,23,1742,-3,1944,-7,"OO","N224AG",3488,"PDX","BUR",109,817,17,42
"19083",2014,2,23,1751,-4,1933,-11,"OO","N971SW",5553,"PDX","SFO",82,550,17,51
"19084",2014,2,23,1757,-3,2125,-4,"US","N672AW",577,"PDX","PHX",128,1009,17,57
"19085",2014,2,23,1759,16,2126,11,"OO","N946SW",5659,"PDX","DEN",127,991,17,59
"19086",2014,2,23,1801,-4,1938,-7,"VX","N530VA",948,"PDX","SFO",83,550,18,1
"19087",2014,2,23,1816,1,2049,-6,"WN","N764SW",495,"PDX","SLC",78,630,18,16
"19088",2014,2,23,1835,0,2014,-1,"WN","N916WN",3662,"PDX","SJC",85,569,18,35
"19089",2014,2,23,1845,-5,2248,-7,"AS","N536AS",863,"PDX","OGG",349,2562,18,45
"19090",2014,2,23,1852,-3,2053,-2,"AS","N611AS",620,"PDX","LAS",105,763,18,52
"19091",2014,2,23,1859,-1,2046,-14,"AS","N756AS",379,"PDX","SFO",85,550,18,59
"19092",2014,2,23,1904,29,2043,28,"WN","N435WN",3504,"PDX","OAK",80,543,19,4
"19093",2014,2,23,1913,-7,2012,0,"OO","N221SW",5305,"PDX","SEA",43,129,19,13
"19094",2014,2,23,1921,16,2031,6,"WN","N265WN",623,"PDX","RNO",59,444,19,21
"19095",2014,2,23,1935,15,2251,11,"F9","N925FR",794,"PDX","DEN",122,991,19,35
"19096",2014,2,23,1936,0,2111,-15,"UA","N69810",1142,"PDX","SFO",81,550,19,36
"19097",2014,2,23,1942,-13,2128,-10,"AS","N309AS",404,"PDX","SJC",88,569,19,42
"19098",2014,2,23,1945,-5,2223,-27,"AS","N534AS",137,"PDX","ANC",200,1542,19,45
"19099",2014,2,23,1952,-7,2224,2,"OO","N983CA",6250,"PDX","LAX",119,834,19,52
"19100",2014,2,23,1958,38,2155,35,"WN","N602SW",58,"PDX","LAS",105,763,19,58
"19101",2014,2,23,2025,-3,2211,-6,"OO","N970SW",5210,"PDX","SFO",86,550,20,25
"19102",2014,2,23,2033,-2,2201,-24,"WN","N270WN",331,"PDX","OAK",76,543,20,33
